GEOID,state,delta
51520.0,Virginia,-43.47269624573378
51530.0,Virginia,-30.619027835479855
51540.0,Virginia,66.4871840512638
51550.0,Virginia,-1.2599263564171963
51570.0,Virginia,-39.18647274447204
51580.0,Virginia,-18.261964735516372
51590.0,Virginia,19.818488813845505
51595.0,Virginia,31.305449936628648
51600.0,Virginia,30.46550290939318
51610.0,Virginia,57.94766017790382
51620.0,Virginia,26.977886977886982
51630.0,Virginia,26.30504261363636
51640.0,Virginia,-38.804713804713806
51650.0,Virginia,37.54249791519661
51660.0,Virginia,21.952981715111434
51670.0,Virginia,9.313943161634093
51678.0,Virginia,30.344827586206893
51680.0,Virginia,-8.94283872052928
51683.0,Virginia,16.027512815521376
51685.0,Virginia,28.115443425076457
51690.0,Virginia,23.429829016421202
51700.0,Virginia,26.612956481542632
51710.0,Virginia,42.53729553412961
51720.0,Virginia,-43.6986301369863
51730.0,Virginia,76.6719860728275
51735.0,Virginia,-48.64149366030375
51740.0,Virginia,36.292615277938296
51750.0,Virginia,4.716516023007394
51760.0,Virginia,63.46681612616444
51770.0,Virginia,18.996097907059244
51775.0,Virginia,-24.736196319018404
51790.0,Virginia,1.7769880053309635
51800.0,Virginia,12.197039777983356
51810.0,Virginia,-3.53829048223475
51820.0,Virginia,-11.266840504128638
51830.0,Virginia,43.02386572252819
51840.0,Virginia,3.5061404331114616
53001.0,Washington,-38.4151593453919
53003.0,Washington,-26.776910435497122
53005.0,Washington,-26.033713621652687
53007.0,Washington,-15.22468544038346
53009.0,Washington,-2.830929873026328
53011.0,Washington,0.15787370103916487
53013.0,Washington,-44.500458295142074
53015.0,Washington,-13.737634596865966
53017.0,Washington,-30.142186193141608
53019.0,Washington,-30.65815051374618
53021.0,Washington,-18.212478920741994
53023.0,Washington,-45.90690208667737
53025.0,Washington,-37.77605305863262
53027.0,Washington,-7.21613142031233
53029.0,Washington,5.819106259912303
53031.0,Washington,32.6445058196883
53033.0,Washington,50.273760915133614
53035.0,Washington,11.372539556134726
53037.0,Washington,-13.774729622790822
53039.0,Washington,-14.811031664964254
53041.0,Washington,-36.129901314826206
53043.0,Washington,-50.13127953789602
53045.0,Washington,-5.99864638620739
53047.0,Washington,-19.378620326487628
53049.0,Washington,-6.905561776782385
53051.0,Washington,-35.857100852690394
53053.0,Washington,7.378796791827483
53055.0,Washington,41.61871171338407
53057.0,Washington,3.4912807318467642
53059.0,Washington,-12.342613938641605
53061.0,Washington,16.65005713484115
53063.0,Washington,-8.654937820687707
53065.0,Washington,-41.42523261454337
53067.0,Washington,15.589212580171548
53069.0,Washington,-21.71331636980492
53071.0,Washington,-15.567095479759239
53073.0,Washington,17.999872347797535
53075.0,Washington,4.293556775498409
53077.0,Washington,-13.432797427652723
54001.0,West Virginia,-54.59200528576147
54003.0,West Virginia,-37.15985997666279
54005.0,West Virginia,-54.28999193827018
54007.0,West Virginia,-43.53634577603144
54009.0,West Virginia,-42.203266410069695
54011.0,West Virginia,-25.398216714523194
54013.0,West Virginia,-60.33626289644632
54015.0,West Virginia,-58.27725437415881
54017.0,West Virginia,-70.28169014084507
54019.0,West Virginia,-39.55793179891765
54021.0,West Virginia,-53.126228863546984
54023.0,West Virginia,-77.36077481840195
54025.0,West Virginia,-41.17019763969857
54027.0,West Virginia,-59.38661710037175
54029.0,West Virginia,-44.4575657376791
54031.0,West Virginia,-55.27201842991316
54033.0,West Virginia,-39.54220314735335
54035.0,West Virginia,-52.16213998523017
54037.0,West Virginia,-15.26483621153767
54039.0,West Virginia,-20.593209142555153
54041.0,West Virginia,-56.68302540415704
54043.0,West Virginia,-54.45796773280499
54045.0,West Virginia,-63.152358605065146
54047.0,West Virginia,-51.44285023375786
54049.0,West Virginia,-33.453471709583575
54051.0,West Virginia,-51.05932203389831
54053.0,West Virginia,-54.7123502847045
54055.0,West Virginia,-55.2606387607693
54057.0,West Virginia,-60.705638187478385
54059.0,West Virginia,-68.78023133543638
54061.0,West Virginia,-10.355636928539724
54063.0,West Virginia,-57.398794142980194
54065.0,West Virginia,-54.337601254246145
54067.0,West Virginia,-57.01190601622591
54069.0,West Virginia,-31.475080833983725
54071.0,West Virginia,-51.751937984496124
54073.0,West Virginia,-55.142857142857146
54075.0,West Virginia,-43.00603400987383
54077.0,West Virginia,-55.83379413855756
54079.0,West Virginia,-47.82067247820672
54081.0,West Virginia,-52.687554865284625
54083.0,West Virginia,-44.998161088635534
54085.0,West Virginia,-71.38650306748465
54087.0,West Virginia,-48.77072612921669
54089.0,West Virginia,-46.58576717400247
54091.0,West Virginia,-49.587029672682775
54093.0,West Virginia,-52.20143884892086
54095.0,West Virginia,-68.11713191023537
54097.0,West Virginia,-56.83445432848775
54099.0,West Virginia,-51.34369648267686
54101.0,West Virginia,-58.62995298858295
54103.0,West Virginia,-50.438946528331996
54105.0,West Virginia,-62.9644921552436
54107.0,West Virginia,-47.82816229116946
54109.0,West Virginia,-70.04214021197804
55001.0,Wisconsin,-21.772924045651322
55003.0,Wisconsin,11.533192178353474
55005.0,Wisconsin,-25.292584904827088
55007.0,Wisconsin,8.699758631545812
55009.0,Wisconsin,-10.726552384496706
55011.0,Wisconsin,-21.722953634802515
55013.0,Wisconsin,-28.182546036829464
55015.0,Wisconsin,-21.395872420262663
55017.0,Wisconsin,-19.083679224359173
55019.0,Wisconsin,-32.502206531332746
55021.0,Wisconsin,-2.129589197541229
55023.0,Wisconsin,-5.410640495867767
55025.0,Wisconsin,47.17386465903483
55027.0,Wisconsin,-29.432253570184606
55029.0,Wisconsin,-3.1690140845070403
55031.0,Wisconsin,7.4896717160499335
55033.0,Wisconsin,-11.144810103662131
55035.0,Wisconsin,7.25699189213811
55037.0,Wisconsin,-46.33044787354159
55039.0,Wisconsin,-26.600035069261793
55041.0,Wisconsin,-26.519823788546248
55043.0,Wisconsin,-9.469183010567
55045.0,Wisconsin,2.2596786937055597
55047.0,Wisconsin,-37.40945888368129
55049.0,Wisconsin,15.171288743882542
55051.0,Wisconsin,-23.36288247068915
55053.0,Wisconsin,-11.71268334771355
55055.0,Wisconsin,-15.874009178139339
55057.0,Wisconsin,-25.99727241732014
55059.0,Wisconsin,-0.32954486480876
55061.0,Wisconsin,-27.821156348763708
55063.0,Wisconsin,9.555647312920854
55065.0,Wisconsin,-8.992430174889066
55067.0,Wisconsin,-31.34622976707461
55069.0,Wisconsin,-20.60383516931865
55071.0,Wisconsin,-21.53125464730084
55073.0,Wisconsin,-18.0335179457671
55075.0,Wisconsin,-33.68253018058466
55077.0,Wisconsin,-24.135309768149
55078.0,Wisconsin,57.38858483189993
55079.0,Wisconsin,37.01354012633817
55081.0,Wisconsin,-21.881037112353837
55083.0,Wisconsin,-36.88557413154469
55085.0,Wisconsin,-18.688585665719742
55087.0,Wisconsin,-12.567648186815525
55089.0,Wisconsin,-18.82141481576582
55091.0,Wisconsin,-23.027547472586257
55093.0,Wisconsin,-13.57308037189108
55095.0,Wisconsin,-27.451756121148186
55097.0,Wisconsin,3.1561720698254305
55099.0,Wisconsin,-24.98350270555629
55101.0,Wisconsin,-4.354477175910681
55103.0,Wisconsin,-5.5369335816263145
55105.0,Wisconsin,10.326287006362726
55107.0,Wisconsin,-33.76605051502751
55109.0,Wisconsin,-18.384272122589884
55111.0,Wisconsin,-0.31611213998338883
55113.0,Wisconsin,-18.429996710886968
55115.0,Wisconsin,-33.85145055946535
55117.0,Wisconsin,-15.9282541279021
55119.0,Wisconsin,-44.190215099114305
55121.0,Wisconsin,-12.636197440585015
55123.0,Wisconsin,-4.531063111236186
55125.0,Wisconsin,-24.970614163972968
55127.0,Wisconsin,-19.7665809367937
55129.0,Wisconsin,-23.174464363795366
55131.0,Wisconsin,-39.580528954014596
55133.0,Wisconsin,-26.489487203085652
55135.0,Wisconsin,-29.776360282815865
55137.0,Wisconsin,-32.31102591882656
55139.0,Wisconsin,-7.337280822546589
55141.0,Wisconsin,-19.235449735449734
56001.0,Wyoming,-4.173505275498243
56003.0,Wyoming,-65.13071280797442
56005.0,Wyoming,-79.42194626078356
56007.0,Wyoming,-49.10574207718858
56009.0,Wyoming,-72.9185452359483
56011.0,Wyoming,-80.37114479874543
56013.0,Wyoming,-40.926981143159246
56015.0,Wyoming,-60.282953761214635
56017.0,Wyoming,-59.51276102088166
56019.0,Wyoming,-64.27439438532942
56021.0,Wyoming,-32.400107398276745
56023.0,Wyoming,-63.93239436619719
56025.0,Wyoming,-50.90260285474391
56027.0,Wyoming,-76.17960426179604
56029.0,Wyoming,-56.84001324942032
56031.0,Wyoming,-60.01324795760654
56033.0,Wyoming,-50.578911095796
56035.0,Wyoming,-62.98405466970388
56037.0,Wyoming,-52.08990075890251
56039.0,Wyoming,26.870990734141124
56041.0,Wyoming,-58.46517119244392
56043.0,Wyoming,-62.37545883586786
56045.0,Wyoming,-77.53828701077708
